section,angle,xsec
@s1,8.15023474178407,12.9154966501489
@s1,11.0532081377152,7.3147170429712
@s1,13.6450704225353,3.53303669499274
@s1,15.9302034428795,1.52305662260798
@s1,18.8287949921753,0.824231831360218
@s1,21.243192488263,1.35935639087853
@s1,23.370579029734,2.45540681440163
@s1,26.0588419405321,3.22583370499829
@s1,31.9721439749609,3.1533010258824
@s1,36.3561815336464,1.82695729160907
@s1,41.5530516431925,0.488527357151939
@s1,46.1474178403756,0.116591440117984
@s1,51.8635367762129,0.31712798486157
@s1,62.0009389671362,0.735642254459644
@s1,71.691392801252,0.355318061399322
@s1,82.1727699530517,0.0630957344480194
